symbol,sharpe,return,max_dd,params
AAPL,0.040825802031922535,0.012347256074416085,0.17304878481719044,RSI(7/30/75) SMA(50/200) SL=8% TP=12%
AAPL,0.040825802031922535,0.012347256074416085,0.17304878481719044,RSI(7/30/75) SMA(50/200) SL=8% TP=15%
AAPL,0.040825802031922535,0.012347256074416085,0.17304878481719044,RSI(7/30/75) SMA(50/200) SL=10% TP=12%
AAPL,0.040825802031922535,0.012347256074416085,0.17304878481719044,RSI(7/30/75) SMA(50/200) SL=10% TP=15%
AAPL,-0.007177859786189348,-0.0021680687655502504,0.22153942189725082,RSI(7/35/65) SMA(50/200) SL=5% TP=8%
AAPL,-0.0031051028397525676,-0.0009408673258769263,0.2215394218972509,RSI(7/35/65) SMA(50/200) SL=5% TP=10%
AAPL,-0.0031051028397525676,-0.0009408673258769263,0.2215394218972509,RSI(7/35/65) SMA(50/200) SL=5% TP=12%
AAPL,-0.0031051028397525676,-0.0009408673258769263,0.2215394218972509,RSI(7/35/65) SMA(50/200) SL=5% TP=15%
AAPL,-0.0031051028397525676,-0.0009408673258769263,0.2215394218972509,RSI(7/35/65) SMA(50/200) SL=8% TP=10%
AAPL,-0.0031051028397525676,-0.0009408673258769263,0.2215394218972509,RSI(7/35/65) SMA(50/200) SL=8% TP=12%
AAPL,-0.0031051028397525676,-0.0009408673258769263,0.2215394218972509,RSI(7/35/65) SMA(50/200) SL=8% TP=15%
AAPL,-0.0031051028397525676,-0.0009408673258769263,0.2215394218972509,RSI(7/35/65) SMA(50/200) SL=10% TP=12%
AAPL,-0.0031051028397525676,-0.0009408673258769263,0.2215394218972509,RSI(7/35/65) SMA(50/200) SL=10% TP=15%
AAPL,0.038111241111034234,0.011606916790810565,0.22153942189725076,RSI(7/35/70) SMA(50/200) SL=5% TP=8%
AAPL,0.04080994987316567,0.012460543432281451,0.22153942189725076,RSI(7/35/70) SMA(50/200) SL=5% TP=10%
AAPL,0.04080994987316567,0.012460543432281451,0.22153942189725076,RSI(7/35/70) SMA(50/200) SL=5% TP=12%
AAPL,0.04080994987316567,0.012460543432281451,0.22153942189725076,RSI(7/35/70) SMA(50/200) SL=5% TP=15%
AAPL,0.04080994987316567,0.012460543432281451,0.22153942189725076,RSI(7/35/70) SMA(50/200) SL=8% TP=10%
AAPL,0.04080994987316567,0.012460543432281451,0.22153942189725076,RSI(7/35/70) SMA(50/200) SL=8% TP=12%
AAPL,0.04080994987316567,0.012460543432281451,0.22153942189725076,RSI(7/35/70) SMA(50/200) SL=8% TP=15%
AAPL,0.04080994987316567,0.012460543432281451,0.22153942189725076,RSI(7/35/70) SMA(50/200) SL=10% TP=12%
AAPL,0.04080994987316567,0.012460543432281451,0.22153942189725076,RSI(7/35/70) SMA(50/200) SL=10% TP=15%
AAPL,0.08988334483953658,0.027263913020080084,0.22153942189725082,RSI(7/35/75) SMA(50/200) SL=5% TP=8%
AAPL,0.08926660520973857,0.026957008459072184,0.22153942189725082,RSI(7/35/75) SMA(50/200) SL=5% TP=10%
