symbol,sharpe,return,max_dd,total_trades,final_equity,params
AAPL,0.2319443677250791,0.07732773224109585,0.22083458169605033,260,146273.89691252878,RSI(7/30/75) SL=5% TP=20%
AAPL,0.2319443677250791,0.07732773224109585,0.22083458169605033,260,146273.89691252878,RSI(7/30/75) SL=5% TP=25%
AAPL,0.2319443677250791,0.07732773224109585,0.22083458169605033,260,146273.89691252878,RSI(7/30/75) SL=5% TP=30%
AAPL,0.5679737496857595,0.17691005044952315,0.17297451546425652,260,205865.22066582573,RSI(7/30/75) SL=8% TP=10%
AAPL,0.373060361386927,0.11496865168394803,0.17297451546425605,260,168798.70108706097,RSI(7/30/75) SL=8% TP=12%
AAPL,0.3887077096450396,0.12203946785831976,0.1729745154642563,260,173029.9672739469,RSI(7/30/75) SL=8% TP=15%
AAPL,0.4191866677438261,0.1358816621747881,0.1729745154642563,260,181313.31212681762,RSI(7/30/75) SL=8% TP=20%
AAPL,0.4242391993239115,0.13845546113908125,0.1729745154642563,260,182853.50611021213,RSI(7/30/75) SL=8% TP=25%
AAPL,0.4242391993239115,0.13845546113908125,0.1729745154642563,260,182853.50611021213,RSI(7/30/75) SL=8% TP=30%
AAPL,0.32482749688252316,0.09687501370559211,0.2601920928533253,260,157971.23836033052,RSI(7/30/75) SL=10% TP=12%
AAPL,0.3401118100550169,0.10349227782012871,0.2601920928533253,260,161931.0932352199,RSI(7/30/75) SL=10% TP=15%
AAPL,0.36960293905619834,0.1164465752389756,0.2601920928533253,260,169683.1093096727,RSI(7/30/75) SL=10% TP=20%
AAPL,0.37448748940271986,0.11885527985021684,0.2601920928533253,260,171124.50873576468,RSI(7/30/75) SL=10% TP=25%
AAPL,0.37448748940271986,0.11885527985021684,0.2601920928533253,260,171124.50873576468,RSI(7/30/75) SL=10% TP=30%
AAPL,0.14144032857360678,0.04361410392396875,0.2619587003065752,260,126099.233617994,RSI(7/30/75) SL=12% TP=15%
AAPL,0.14144032857360678,0.04361410392396875,0.2619587003065752,260,126099.233617994,RSI(7/30/75) SL=12% TP=20%
AAPL,0.14144032857360678,0.04361410392396875,0.2619587003065752,260,126099.233617994,RSI(7/30/75) SL=12% TP=25%
AAPL,0.14144032857360678,0.04361410392396875,0.2619587003065752,260,126099.233617994,RSI(7/30/75) SL=12% TP=30%
AAPL,0.12490295887366254,0.037021535407943854,0.2762079227631656,260,122154.15690284893,RSI(7/30/75) SL=15% TP=20%
AAPL,0.12490295887366254,0.037021535407943854,0.2762079227631656,260,122154.15690284893,RSI(7/30/75) SL=15% TP=25%
AAPL,0.12490295887366254,0.037021535407943854,0.2762079227631656,260,122154.15690284893,RSI(7/30/75) SL=15% TP=30%
AAPL,0.2635076394216679,0.08553769434820907,0.26116228376884,260,151186.84249091242,RSI(7/30/80) SL=5% TP=8%
AAPL,0.40469133371708016,0.1380894526256204,0.22186992230056107,260,182634.48196802998,RSI(7/30/80) SL=5% TP=10%
AAPL,0.26708094348717953,0.09089385629539135,0.21820496200751027,260,154392.03781486116,RSI(7/30/80) SL=5% TP=12%
AAPL,0.29987684473571474,0.10470422352297051,0.21820496200750997,260,162656.33693358712,RSI(7/30/80) SL=5% TP=15%
AAPL,0.3414504432222861,0.11487013541480753,0.21820496200751044,260,168739.74770060705,RSI(7/30/80) SL=5% TP=20%
AAPL,0.3414504432222861,0.11487013541480753,0.21820496200751044,260,168739.74770060705,RSI(7/30/80) SL=5% TP=25%
AAPL,0.3414504432222861,0.11487013541480753,0.21820496200751044,260,168739.74770060705,RSI(7/30/80) SL=5% TP=30%
AAPL,0.7234189013584663,0.22182992594348142,0.17106149830200762,260,232745.84457252774,RSI(7/30/80) SL=8% TP=10%
AAPL,0.5129095847045366,0.1568179754014003,0.17106149830200768,260,193841.8678195681,RSI(7/30/80) SL=8% TP=12%
AAPL,0.5346560204967495,0.16652406537183745,0.17106149830200781,260,199650.11530981385,RSI(7/30/80) SL=8% TP=15%
AAPL,0.5693182934784545,0.18249584029015722,0.17106149830200781,260,209207.82823712582,RSI(7/30/80) SL=8% TP=20%
AAPL,0.5750397871071796,0.18546561060278688,0.17106149830200781,260,210984.97650357246,RSI(7/30/80) SL=8% TP=25%
AAPL,0.5750397871071796,0.18546561060278688,0.17106149830200781,260,210984.97650357246,RSI(7/30/80) SL=8% TP=30%
AAPL,0.42652843514188626,0.1316274364360421,0.2576953015524418,260,178767.5294228379,RSI(7/30/80) SL=10% TP=12%
AAPL,0.4471027915059381,0.1405787210263553,0.25769530155244186,260,184124.09178878722,RSI(7/30/80) SL=10% TP=15%
AAPL,0.479881900826119,0.15530843228410776,0.25769530155244186,260,192938.53804937878,RSI(7/30/80) SL=10% TP=20%
