,Date,Open,High,Low,Close,Volume
391,2022-06-17,4.21,4.32,4.09,4.18,11889824
392,2022-06-21,4.39,4.42,4.14,4.15,4988942
393,2022-06-22,4.12,4.29,4.07,4.09,4079825
394,2022-06-23,4.14,4.205,3.98,4.07,4934123
395,2022-06-24,4.14,4.29,4.08,4.1,29129031
396,2022-06-27,4.17,4.31,4.03,4.09,4202215
397,2022-06-28,4.19,4.2198,3.96,3.96,4358682
398,2022-06-29,3.96,4.0,3.66,3.72,5416557
399,2022-06-30,3.7,3.84,3.53,3.79,4976706
400,2022-07-01,3.79,3.9,3.7,3.8,2876785
401,2022-07-05,3.82,3.97,3.585,3.97,4284301
402,2022-07-06,3.96,3.99,3.8,3.95,3155196
403,2022-07-07,4.06,4.1701,3.94,4.16,3115453
404,2022-07-08,4.13,4.3,4.055,4.25,3123485
405,2022-07-11,4.21,4.24,3.95,3.97,2395421
406,2022-07-12,3.97,4.0587,3.93,3.99,1951746
407,2022-07-13,3.93,4.0689,3.85,4.01,1865885
408,2022-07-14,3.99,4.05,3.86,3.91,2107077
409,2022-07-15,4.0,4.0,3.76,3.95,2176301
410,2022-07-18,4.01,4.205,3.96,4.06,2275972
411,2022-07-19,4.11,4.17,4.01,4.09,2893400
412,2022-07-20,4.1,4.42,4.095,4.37,3165106
413,2022-07-21,4.37,4.51,4.21,4.36,1936975
414,2022-07-22,4.4,4.4314,4.03,4.05,1859106
415,2022-07-25,4.07,4.14,3.97,4.13,1729760
416,2022-07-26,4.09,4.13,4.0,4.1,2315756
417,2022-07-27,4.17,4.29,4.11,4.28,2062027
418,2022-07-28,4.4,4.55,4.21,4.55,2935584
419,2022-07-29,4.56,4.68,4.4,4.67,2742301
420,2022-08-01,4.66,4.78,4.49,4.73,2751914
421,2022-08-02,4.69,4.85,4.67,4.72,2414944
422,2022-08-03,4.84,5.17,4.74,5.15,3714879
423,2022-08-04,5.23,5.595,5.085,5.45,5339930
424,2022-08-05,5.32,5.43,5.145,5.34,2925617
425,2022-08-08,5.5,5.75,5.3809,5.45,3594267
426,2022-08-09,5.43,5.535,5.22,5.44,3608860
427,2022-08-10,5.76,5.925,5.6,5.79,5215376
428,2022-08-11,6.18,6.23,5.84,5.86,5927834
429,2022-08-12,6.0,7.15,5.61,7.1,8655925
430,2022-08-15,7.18,7.29,6.58,6.61,7151973
431,2022-08-16,6.58,6.755,6.29,6.61,5626227
432,2022-08-17,6.47,6.47,5.94,6.02,5060064
433,2022-08-18,6.11,6.115,5.71,6.0,5040273
434,2022-08-19,5.75,5.81,5.58,5.74,3295747
435,2022-08-22,5.5,5.69,5.39,5.49,4783384
436,2022-08-23,5.51,5.535,5.31,5.35,4953100
437,2022-08-24,5.25,5.37,5.14,5.35,5845868
438,2022-08-25,5.36,5.565,5.32,5.51,3638403
439,2022-08-26,5.53,5.54,5.2,5.3,2691260
440,2022-08-29,5.18,5.23,5.04,5.13,2977469
441,2022-08-30,5.21,5.21,4.95,5.13,3414308
442,2022-08-31,5.43,5.91,5.38,5.5,6814072
443,2022-09-01,5.5,5.58,5.12,5.27,4504721
444,2022-09-02,5.4,5.46,5.16,5.32,4269943
445,2022-09-06,5.39,5.4,5.23,5.26,2864543
446,2022-09-07,5.26,5.68,5.2243,5.59,4454309
447,2022-09-08,5.49,5.58,5.34,5.56,2956394
448,2022-09-09,5.61,5.785,5.56,5.59,3575830
449,2022-09-12,5.65,5.72,5.57,5.72,2998446
450,2022-09-13,5.48,5.69,5.38,5.64,3928923
451,2022-09-14,5.68,5.71,5.38,5.71,2784276
452,2022-09-15,5.65,5.93,5.04,5.1,11927878
453,2022-09-16,5.0,5.12,4.9007,5.05,8818903
454,2022-09-19,4.97,5.125,4.908,5.08,3573696
455,2022-09-20,5.08,5.1267,4.99,5.05,2816271
456,2022-09-21,5.13,5.18,4.9,4.92,4143440
457,2022-09-22,4.92,4.9499,4.3,4.31,10496515
458,2022-09-23,4.2,4.21,3.97,4.12,6160872
459,2022-09-26,4.1,4.33,4.08,4.23,4953318
460,2022-09-27,4.39,4.4,4.16,4.19,4715730
461,2022-09-28,4.23,4.4299,4.15,4.38,3364903
462,2022-09-29,4.29,4.32,4.09,4.16,3739177
463,2022-09-30,4.16,4.2673,4.07,4.07,2975267
464,2022-10-03,4.14,4.37,4.01,4.31,4025161
465,2022-10-04,4.44,4.63,4.44,4.62,3203878
466,2022-10-05,4.53,4.66,4.49,4.61,2709866
467,2022-10-06,4.57,4.78,4.57,4.62,2181964
468,2022-10-07,4.51,4.56,4.33,4.36,2434315
469,2022-10-10,4.36,4.4,4.17,4.3,2136523
470,2022-10-11,4.28,4.33,4.16,4.19,3005286
471,2022-10-12,4.14,4.15,3.77,4.0,5588046
472,2022-10-13,3.85,4.175,3.81,4.11,2763641
473,2022-10-14,4.2,4.23,3.92,3.95,2690271
474,2022-10-17,4.01,4.29,4.01,4.22,2297573
475,2022-10-18,4.43,4.49,4.25,4.35,3411994
476,2022-10-19,4.26,4.36,4.16,4.19,2119034
477,2022-10-20,4.19,4.38,4.18,4.21,2141822
478,2022-10-21,4.21,4.265,4.065,4.24,1743901
479,2022-10-24,4.3,4.3,4.0801,4.25,1892216
480,2022-10-25,4.28,4.7382,4.25,4.63,3068163
481,2022-10-26,4.58,4.97,4.5201,4.69,3034851
482,2022-10-27,4.72,4.86,4.72,4.79,2304502
483,2022-10-28,4.79,5.23,4.745,5.13,3057288
484,2022-10-31,5.12,5.175,4.84,5.09,2280228
485,2022-11-01,5.25,5.365,5.13,5.2,2114636
486,2022-11-02,5.29,5.29,4.8817,4.89,2684994
487,2022-11-03,4.83,5.275,4.81,4.94,3168160
488,2022-11-04,5.16,5.209,4.95,5.18,2586034
489,2022-11-07,5.25,5.26,4.982,5.09,2485240
490,2022-11-08,5.13,5.22,4.99,5.11,2018973
491,2022-11-09,5.07,5.08,4.73,4.74,4027218
492,2022-11-10,5.16,5.71,5.16,5.31,5296559
493,2022-11-11,5.31,5.7599,5.22,5.63,4028330
494,2022-11-14,5.56,5.58,5.15,5.16,3348969
495,2022-11-15,5.36,5.43,5.115,5.22,4809176
496,2022-11-16,5.05,5.08,4.65,4.685,5543970
497,2022-11-17,4.65,4.66,4.358,4.52,3553400
498,2022-11-18,4.7,4.71,4.425,4.6,2205709
499,2022-11-21,4.61,4.65,4.29,4.32,3719993
500,2022-11-22,4.32,4.41,4.2,4.36,2867496
501,2022-11-23,4.36,4.445,4.32,4.4,3245839
502,2022-11-25,4.5,4.5525,4.14,4.18,3209948
503,2022-11-28,4.17,4.2885,4.0,4.01,3845317
504,2022-11-29,4.04,4.11,3.94,3.96,4053871
505,2022-11-30,3.99,4.2,3.88,4.19,4943654
506,2022-12-01,4.28,4.28,4.07,4.22,3203493
507,2022-12-02,4.16,4.2901,4.07,4.25,2498652
508,2022-12-05,4.26,4.34,4.1,4.15,3028721
509,2022-12-06,4.17,4.1879,3.93,4.0,3437538
510,2022-12-07,4.005,4.04,3.87,3.94,3145312
511,2022-12-08,3.95,4.22,3.92,3.98,2720731
512,2022-12-09,3.99,4.14,3.94,4.0,1816183
513,2022-12-12,4.03,4.21,4.005,4.15,2277794
514,2022-12-13,4.35,4.5,4.0714,4.17,3899549
515,2022-12-14,4.15,4.23,4.06,4.12,3473453
516,2022-12-15,4.05,4.12,4.0,4.03,2861529
517,2022-12-16,4.045,4.13,3.95,4.07,6088739
518,2022-12-19,4.08,4.08,3.79,3.9,4313468
519,2022-12-20,3.85,3.965,3.67,3.72,5952551
520,2022-12-21,3.775,3.89,3.66,3.74,3780582
521,2022-12-22,3.72,3.74,3.61,3.73,2611856
522,2022-12-23,3.74,3.78,3.64,3.77,1903793
523,2022-12-27,3.76,3.77,3.555,3.56,3028071
